"Unidad","Conductor","Evento","Dirección","Fecha","Tiempo (UTC-5)","Duración del Evento","Distancia (km)"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 132d #154b-5, Bogotá, Colombia","02/06/2026","5:04:46 PM","7 min, 0 seg","9.89"
"FSQ694","Conductor FSQ694","Fin de Viaje","Cra. 145 #145 - 10, Bogotá, Colombia","02/06/2026","5:31:31 PM","0 min, 0 seg","12.39"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cra. 145 #145 - 10, Bogotá, Colombia","02/06/2026","5:31:32 PM","6 hr, 28 min, 27 seg","12.39"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cra. 145 #145 - 10, Bogotá, Colombia","03/06/2026","12:00:00 AM","4 hr, 24 min, 58 seg","12.39"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 145 #145 - 10, Bogotá, Colombia","03/06/2026","4:24:58 AM","11 min, 43 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 145 #145 - 10, Bogotá, Colombia","03/06/2026","4:24:58 AM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Cra. 145 #145 - 10, Bogotá, Colombia","03/06/2026","4:24:58 AM","11 min, 43 seg","0"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cra. 145 #145 - 10, Bogotá, Colombia","03/06/2026","4:36:41 AM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 145 #145 - 10, Bogotá, Colombia","03/06/2026","4:39:33 AM","1 hr, 18 min, 54 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 145 #145 - 10, Bogotá, Colombia","03/06/2026","4:39:33 AM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cra. 145 # 145-20, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","03/06/2026","4:41:24 AM","0 min, 0 seg","0.04"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 132d #159-11, Bogotá, Colombia","03/06/2026","4:54:34 AM","20 min, 0 seg","2.22"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 75A #63-62, Bogotá, Colombia","03/06/2026","5:43:34 AM","12 min, 0 seg","8.86"
"FSQ694","Conductor FSQ694","Fin de Viaje","Cl. 75b #61-74, Bogotá, Colombia","03/06/2026","5:58:26 AM","0 min, 0 seg","8.92"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cl. 75b #61-74, Bogotá, Colombia","03/06/2026","5:58:27 AM","13 min, 37 seg","8.92"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 75b #61-74, Bogotá, Colombia","03/06/2026","6:12:04 AM","41 min, 56 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 75b #61-74, Bogotá, Colombia","03/06/2026","6:12:04 AM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 75b #61-74, Bogotá, Colombia","03/06/2026","6:12:04 AM","1 min, 1 seg","0"
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cl. 75b #61-2 a 61-98, Bogotá, Colombia","03/06/2026","6:13:05 AM","0 min, 0 seg","0.03"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 78 #58-39, Bogotá, Colombia","03/06/2026","6:15:05 AM","1 min, 56 seg","0.23"
"FSQ694","Conductor FSQ694","Inactivo","Ac 145 #110-10, Bogotá, Colombia","03/06/2026","6:41:05 AM","1 min, 57 seg","7.16"
"FSQ694","Conductor FSQ694","Fin de Viaje","Cl. 138 # 149C-8, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","03/06/2026","6:53:59 AM","0 min, 0 seg","9.27"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cl. 138 # 149C-8, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","03/06/2026","6:54:00 AM","26 min, 17 seg","9.27"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 138 # 149C-8, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","03/06/2026","7:20:17 AM","1 hr, 44 min, 28 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 138 # 149C-8, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","03/06/2026","7:20:17 AM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 138 # 149C-8, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","03/06/2026","7:20:17 AM","3 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cra. 151 #138-59 a 138-1, Bogotá, Colombia","03/06/2026","7:23:17 AM","0 min, 0 seg","0.08"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 138 #157-30, Bogotá, Colombia","03/06/2026","7:25:18 AM","3 min, 43 seg","0.52"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 132d #154a-15, Bogotá, Colombia","03/06/2026","7:34:18 AM","4 min, 0 seg","1.29"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 132d # 151A-15, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","03/06/2026","7:39:18 AM","2 min, 0 seg","1.53"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 127b # 95A-79, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","03/06/2026","7:57:18 AM","9 min, 59 seg","4.52"
"FSQ694","Conductor FSQ694","Inactivo","Cra 68B #94, Bogotá, Colombia","03/06/2026","8:31:18 AM","7 min, 54 seg","9.16"
"FSQ694","Conductor FSQ694","Inactivo","Ac 145 #102a-25, Bogotá, Colombia","03/06/2026","8:56:18 AM","2 min, 0 seg","14.36"
"FSQ694","Conductor FSQ694","Fin de Viaje","Cl. 139 #127c-45, Bogotá, Colombia","03/06/2026","9:04:44 AM","0 min, 0 seg","16.21"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cl. 139 #127c-45, Bogotá, Colombia","03/06/2026","9:04:45 AM","49 min, 52 seg","16.21"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 139 #127c-45, Bogotá, Colombia","03/06/2026","9:54:37 AM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 139 #127c-45, Bogotá, Colombia","03/06/2026","9:54:37 AM","2 min, 12 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 139 #127c-45, Bogotá, Colombia","03/06/2026","9:54:37 AM","2 min, 12 seg","0"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cl. 139 #127c-45, Bogotá, Colombia","03/06/2026","9:56:49 AM","25 min, 4 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 139 #127c-45, Bogotá, Colombia","03/06/2026","10:21:53 AM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 139 #127c-45, Bogotá, Colombia","03/06/2026","10:21:53 AM","5 min, 35 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 139 #127c-45, Bogotá, Colombia","03/06/2026","10:21:53 AM","3 min, 26 seg","0"
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cl. 139 #129-35 a 129-1, Bogotá, Colombia","03/06/2026","10:25:19 AM","0 min, 0 seg","0.07"
"FSQ694","Conductor FSQ694","Fin de Viaje","Cl. 133 #136-7, Bogotá, Colombia","03/06/2026","10:27:27 AM","0 min, 0 seg","0.42"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cl. 133 #136-7, Bogotá, Colombia","03/06/2026","10:27:28 AM","21 min, 39 seg","0.42"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 133 #136-7, Bogotá, Colombia","03/06/2026","10:49:07 AM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 133 #136-7, Bogotá, Colombia","03/06/2026","10:49:07 AM","0 min, 55 seg","0"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cl. 133 #137-35, Bogotá, Colombia","03/06/2026","10:50:02 AM","55 min, 7 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 133 #137-35, Bogotá, Colombia","03/06/2026","11:45:09 AM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 133 #137-35, Bogotá, Colombia","03/06/2026","11:45:09 AM","10 min, 43 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 133 #137-35, Bogotá, Colombia","03/06/2026","11:45:09 AM","8 min, 38 seg","0"
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cra. 140 #133-7, Bogotá, Colombia","03/06/2026","11:53:47 AM","0 min, 0 seg","0.04"
"FSQ694","Conductor FSQ694","Fin de Viaje","Cl 132 # 135-25, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","03/06/2026","11:55:51 AM","0 min, 0 seg","0.24"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cl 132 # 135-25, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","03/06/2026","11:55:52 AM","0 min, 0 seg","0.24"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl 132 # 135-25, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","03/06/2026","11:56:03 AM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl 132 # 135-25, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","03/06/2026","11:56:03 AM","0 min, 48 seg","0"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cra. 136 #132-4, Bogotá, Colombia","03/06/2026","11:56:51 AM","29 min, 44 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 136 #132-4, Bogotá, Colombia","03/06/2026","12:26:35 PM","55 min, 46 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 136 #132-4, Bogotá, Colombia","03/06/2026","12:26:35 PM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Cra. 136 #132-4, Bogotá, Colombia","03/06/2026","12:26:35 PM","8 min, 1 seg","0"
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cl 132 #35, Bogotá, Colombia","03/06/2026","12:34:36 PM","0 min, 0 seg","0.02"
"FSQ694","Conductor FSQ694","Inactivo","Av Cl 80 #83-48, Bogotá, Colombia","03/06/2026","1:11:36 PM","2 min, 0 seg","6.75"
"FSQ694","Conductor FSQ694","Fin de Viaje","Cl. 75A #62-45, Bogotá, Colombia","03/06/2026","1:22:20 PM","0 min, 0 seg","9.2"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cl. 75A #62-45, Bogotá, Colombia","03/06/2026","1:22:21 PM","0 min, 0 seg","9.2"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 75A #62-45, Bogotá, Colombia","03/06/2026","1:57:32 PM","1 hr, 44 min, 27 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 75A #62-45, Bogotá, Colombia","03/06/2026","1:57:32 PM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 75A #62-45, Bogotá, Colombia","03/06/2026","1:57:32 PM","8 min, 20 seg","0"
"FSQ694","Conductor FSQ694","Inicio de Viaje","# 76 Carrera 62 #04, Barrios Unidos, Bogotá, Colombia","03/06/2026","2:06:16 PM","0 min, 0 seg","0.08"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 94a #68b-84, Bogotá, Colombia","03/06/2026","3:19:33 PM","9 min, 59 seg","15.23"
"FSQ694","Conductor FSQ694","Inactivo","Cra. 68h # 94A-4, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","03/06/2026","3:31:33 PM","10 min, 26 seg","15.29"
"FSQ694","Conductor FSQ694","Fin de Viaje","Cra. 68h # 94A-4, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","03/06/2026","3:41:58 PM","0 min, 0 seg","15.29"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cra. 68h # 94A-4, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","03/06/2026","3:41:59 PM","0 min, 0 seg","15.29"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 68h # 94A-4, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","03/06/2026","3:46:11 PM","1 hr, 51 min, 2 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 68h # 94A-4, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","03/06/2026","3:46:11 PM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Cra. 68h # 94A-4, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","03/06/2026","3:46:11 PM","2 min, 11 seg","0"
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cl. 95 #68b-18 a 68b-62, Bogotá, Colombia","03/06/2026","3:48:22 PM","0 min, 0 seg","0.02"
"FSQ694","Conductor FSQ694","Inactivo","Av Suba #119-28, Bogotá, Colombia","03/06/2026","3:57:12 PM","1 min, 59 seg","1.64"
"FSQ694","Conductor FSQ694","Inactivo","Av Suba #120-38, Bogotá, Colombia","03/06/2026","4:00:11 PM","2 min, 1 seg","1.76"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 145b # 94A-11, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","03/06/2026","4:12:12 PM","2 min, 0 seg","4.57"
"FSQ694","Conductor FSQ694","Inactivo","Ac 145 #110-28, Bogotá, Colombia","03/06/2026","4:20:11 PM","2 min, 11 seg","5.7"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 138 #149c-35 a 149c-1, Bogotá, Colombia","03/06/2026","4:31:12 PM","4 min, 0 seg","7.8"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 138 #157-22, Bogotá, Colombia","03/06/2026","4:38:12 PM","8 min, 0 seg","8.31"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 132d #154b-2 a 154b-34, Bogotá, Colombia","03/06/2026","4:51:12 PM","4 min, 0 seg","9.09"
"FSQ694","Conductor FSQ694","Inactivo","Cra. 140 #135-11, Bogotá, Colombia","03/06/2026","5:02:12 PM","25 min, 20 seg","9.9"
"FSQ694","Conductor FSQ694","Inactivo","Cra. 145 #145-20, Bogotá, Colombia","03/06/2026","5:36:12 PM","1 min, 1 seg","11.12"
"FSQ694","Conductor FSQ694","Fin de Viaje","Cra. 145 #145-20, Bogotá, Colombia","03/06/2026","5:37:12 PM","0 min, 0 seg","11.12"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cra. 145 #145-20, Bogotá, Colombia","03/06/2026","5:37:13 PM","6 hr, 22 min, 46 seg","11.12"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cra. 145 #145-20, Bogotá, Colombia","04/06/2026","12:00:00 AM","3 hr, 27 min, 4 seg","11.12"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 145 #145-20, Bogotá, Colombia","04/06/2026","3:27:04 AM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 145 #145-20, Bogotá, Colombia","04/06/2026","3:27:04 AM","1 min, 42 seg","0"
"FSQ694","Conductor FSQ694","Inicio de Viaje","Ac 145 #145-34, Bogotá, Colombia","04/06/2026","3:27:23 AM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Fin de Viaje","Ac 145 #145-34, Bogotá, Colombia","04/06/2026","3:27:24 AM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Ac 145 #145-34, Bogotá, Colombia","04/06/2026","3:27:24 AM","1 min, 22 seg","0"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cra. 145 # 145-20, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","04/06/2026","3:28:46 AM","52 min, 19 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 145 # 145-20, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","04/06/2026","4:21:05 AM","19 min, 53 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 145 # 145-20, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","04/06/2026","4:21:05 AM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Cra. 145 # 145-20, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","04/06/2026","4:21:05 AM","6 min, 1 seg","0"
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cra. 145 #145-37 a 145-1, Bogotá, Colombia","04/06/2026","4:27:06 AM","0 min, 0 seg","0.01"
"FSQ694","Conductor FSQ694","Fin de Viaje","Cl. 132d #158-87, Bogotá, Colombia","04/06/2026","4:40:57 AM","0 min, 0 seg","2.22"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cl. 132d #158-87, Bogotá, Colombia","04/06/2026","4:40:58 AM","0 min, 0 seg","2.22"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 132d #158-87, Bogotá, Colombia","04/06/2026","4:59:30 AM","30 min, 27 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 132d #158-87, Bogotá, Colombia","04/06/2026","4:59:30 AM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 132d #158-87, Bogotá, Colombia","04/06/2026","4:59:30 AM","3 min, 1 seg","0"
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cl. 132d #156a-99 a 156a-1, Bogotá, Colombia","04/06/2026","5:02:31 AM","0 min, 0 seg","0.14"
"FSQ694","Conductor FSQ694","Inactivo","50 #106-11, Bogotá, Colombia","04/06/2026","5:13:30 AM","1 min, 1 seg","2.72"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 75A #62-45, Bogotá, Colombia","04/06/2026","5:28:31 AM","1 min, 26 seg","6.7"
"FSQ694","Conductor FSQ694","Fin de Viaje","Cl. 75A #62-45, Bogotá, Colombia","04/06/2026","5:29:56 AM","0 min, 0 seg","6.7"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cl. 75A #62-45, Bogotá, Colombia","04/06/2026","5:29:57 AM","25 min, 7 seg","6.7"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 75A #62-45, Bogotá, Colombia","04/06/2026","5:55:04 AM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 75A #62-45, Bogotá, Colombia","04/06/2026","5:55:04 AM","1 min, 40 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 75A #62-45, Bogotá, Colombia","04/06/2026","5:55:04 AM","1 min, 1 seg","0"
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cra. 62 #75a-20 a 75a-60, Bogotá, Colombia","04/06/2026","5:56:20 AM","0 min, 0 seg","4.52"
"FSQ694","Conductor FSQ694","Fin de Viaje","Cl. 75b #61-77, Bogotá, Colombia","04/06/2026","5:56:43 AM","0 min, 0 seg","4.54"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cl. 75b #61-77, Bogotá, Colombia","04/06/2026","5:56:44 AM","14 min, 5 seg","4.54"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 75b #61-77, Bogotá, Colombia","04/06/2026","6:10:49 AM","2 hr, 57 min, 23 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 75b #61-77, Bogotá, Colombia","04/06/2026","6:10:49 AM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 75b #61-77, Bogotá, Colombia","04/06/2026","6:10:49 AM","1 min, 1 seg","0"
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cl. 75b #61-2 a 61-98, Bogotá, Colombia","04/06/2026","6:11:50 AM","0 min, 0 seg","0.04"
"FSQ694","Conductor FSQ694","Inactivo","Ac 145 #95b-65, Bogotá, Colombia","04/06/2026","6:32:50 AM","2 min, 0 seg","12.96"
"FSQ694","Conductor FSQ694","Inactivo","Tv. 127 #139a-2 a 139a-34, Bogotá, Colombia","04/06/2026","6:45:50 AM","1 min, 6 seg","15.03"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 139 # 140-9, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","04/06/2026","6:48:50 AM","1 min, 59 seg","15.5"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 139 #143-9, Bogotá, Colombia","04/06/2026","6:52:50 AM","33 min, 59 seg","15.61"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 139 #149-25, Bogotá, Colombia","04/06/2026","7:27:49 AM","1 min, 16 seg","15.88"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 138 # 157-45, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","04/06/2026","7:38:50 AM","3 min, 0 seg","16.53"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 132d #154a-15, Bogotá, Colombia","04/06/2026","7:46:50 AM","4 min, 0 seg","17.32"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 132d #151a-8, Bogotá, Colombia","04/06/2026","7:51:50 AM","2 min, 0 seg","17.55"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 127 #97-71 a 97-1, Bogotá, Colombia","04/06/2026","8:07:50 AM","3 min, 0 seg","20.38"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 127 #93c-99 a 93c-49, Bogotá, Colombia","04/06/2026","8:15:50 AM","4 min, 0 seg","20.7"
"FSQ694","Conductor FSQ694","Inactivo","Cra 68B #95-55, Bogotá, Colombia","04/06/2026","8:41:50 AM","11 min, 23 seg","25.17"
"FSQ694","Conductor FSQ694","Fin de Viaje","Cl. 73 #74a-16, Bogotá, Colombia","04/06/2026","9:08:11 AM","0 min, 0 seg","27.67"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cl. 73 #74a-16, Bogotá, Colombia","04/06/2026","9:08:12 AM","4 hr, 17 min, 19 seg","27.67"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 73 #74a-16, Bogotá, Colombia","04/06/2026","1:25:31 PM","18 min, 31 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 73 #74a-16, Bogotá, Colombia","04/06/2026","1:25:31 PM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 73 #74a-16, Bogotá, Colombia","04/06/2026","1:25:31 PM","6 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cra. 73a #73-2 a 73-50, Bogotá, Colombia","04/06/2026","1:31:31 PM","0 min, 0 seg","25.59"
"FSQ694","Conductor FSQ694","Fin de Viaje","Cl. 75A #62-85, Bogotá, Colombia","04/06/2026","1:44:01 PM","0 min, 0 seg","2.2"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cl. 75A #62-85, Bogotá, Colombia","04/06/2026","1:44:02 PM","0 min, 0 seg","2.2"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 75A #62-85, Bogotá, Colombia","04/06/2026","1:58:20 PM","3 hr, 24 min, 12 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 75A #62-85, Bogotá, Colombia","04/06/2026","1:58:20 PM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 75A #62-85, Bogotá, Colombia","04/06/2026","1:58:20 PM","8 min, 1 seg","0"
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cra. 62 #75a-20 a 75a-60, Bogotá, Colombia","04/06/2026","2:06:43 PM","0 min, 0 seg","0.05"
"FSQ694","Conductor FSQ694","Inactivo","50 #94-56, Bogotá, Colombia","04/06/2026","2:29:20 PM","1 min, 1 seg","33.81"
"FSQ694","Conductor FSQ694","Inactivo","Conexión Lisboa-Calle 80, Bogotá, Colombia","04/06/2026","2:41:21 PM","3 min, 0 seg","36.11"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 132d # 158-75, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","04/06/2026","3:05:21 PM","1 min, 59 seg","38.62"
"FSQ694","Conductor FSQ694","Inactivo","Tv. 127 #138c-22 a 138c-80, Bogotá, Colombia","04/06/2026","3:17:20 PM","1 min, 1 seg","40.21"
"FSQ694","Conductor FSQ694","Inactivo","Troncal Suba, Bogotá, Colombia","04/06/2026","3:36:21 PM","3 min, 0 seg","44.54"
"FSQ694","Conductor FSQ694","Inactivo","Cra. 68h # 94A-38, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","04/06/2026","3:48:21 PM","5 min, 29 seg","46.8"
"FSQ694","Conductor FSQ694","Inactivo","Av de la Constitución #108-15, Bogotá, Colombia","04/06/2026","4:00:21 PM","6 min, 24 seg","47.74"
"FSQ694","Conductor FSQ694","Inactivo","Ac 145 #94a-37, Bogotá, Colombia","04/06/2026","4:22:21 PM","4 min, 0 seg","51.35"
"FSQ694","Conductor FSQ694","Inactivo","Ac 145 #102a-5, Bogotá, Colombia","04/06/2026","4:29:20 PM","2 min, 1 seg","51.9"
"FSQ694","Conductor FSQ694","Inactivo","Tv. 127 #139a-27, Bogotá, Colombia","04/06/2026","4:36:21 PM","1 min, 13 seg","53.56"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 138 # 149C-10, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","04/06/2026","4:45:21 PM","2 min, 0 seg","54.57"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 138 #157-40, Bogotá, Colombia","04/06/2026","4:50:21 PM","5 min, 35 seg","55.09"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 132d #154b-14, Bogotá, Colombia","04/06/2026","5:00:20 PM","4 min, 1 seg","55.84"
"FSQ694","Conductor FSQ694","Inactivo","Cra. 145 #145-26, Bogotá, Colombia","04/06/2026","5:21:21 PM","1 min, 11 seg","58.28"
"FSQ694","Conductor FSQ694","Fin de Viaje","Cra. 145 #145-26, Bogotá, Colombia","04/06/2026","5:22:31 PM","0 min, 0 seg","2.2"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cra. 145 #145-26, Bogotá, Colombia","04/06/2026","5:22:32 PM","6 hr, 37 min, 27 seg","2.2"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cra. 145 #145-26, Bogotá, Colombia","05/06/2026","12:00:00 AM","4 hr, 24 min, 35 seg","2.2"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 145 #145-26, Bogotá, Colombia","05/06/2026","4:24:35 AM","21 min, 20 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 145 #145-26, Bogotá, Colombia","05/06/2026","4:24:35 AM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Cra. 145 #145-26, Bogotá, Colombia","05/06/2026","4:24:35 AM","4 min, 43 seg","0"
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cra. 145 #144-99 a 144-1, Bogotá, Colombia","05/06/2026","4:30:35 AM","0 min, 0 seg","0.15"
