"Unidad","Conductor","Evento","Dirección","Fecha","Tiempo (UTC-5)","Duración del Evento","Distancia (km)"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cra. 141a #143a-24 a 143a-98, Bogotá, Colombia","03/07/2026","4:53:19 PM","0 min, 0 seg",""
"NOX568 ","Conductor NOX568","Ignición Encendido","Cra. 141a #143a-24 a 143a-98, Bogotá, Colombia","03/07/2026","4:53:19 PM","0 min, 19 seg",""
"NOX568 ","Conductor NOX568","Ignición Apagada","Cra. 141a #143a24, Bogotá, Colombia","03/07/2026","4:53:38 PM","27 min, 38 seg",""
"NOX568 ","Conductor NOX568","Ignición Encendido","Cra. 141a #143a24, Bogotá, Colombia","03/07/2026","5:21:16 PM","2 hr, 23 min, 52 seg",""
"NOX568 ","Conductor NOX568","Ignición Encendido","Cra. 141a #143a24, Bogotá, Colombia","03/07/2026","5:21:16 PM","0 min, 0 seg",""
"NOX568 ","Conductor NOX568","Inactivo","Cra. 141a #143a24, Bogotá, Colombia","03/07/2026","5:21:16 PM","12 min, 24 seg",""
"NOX568 ","Conductor NOX568","Inicio de Viaje","Cl. 144 #136a-50 a 136a-98, Bogotá, Colombia","03/07/2026","5:33:40 PM","0 min, 0 seg",""
"NOX568 ","Conductor NOX568","Inactivo","Carrera 118 #143a-32, Bogotá, Colombia","03/07/2026","5:39:17 PM","1 min, 59 seg",""
"NOX568 ","Conductor NOX568","Inactivo","Av Ciudad de Cali #84a-72, Bogotá, Colombia","03/07/2026","6:00:16 PM","1 min, 1 seg",""
"NOX568 ","Conductor NOX568","Inactivo","Av Ciudad de Cali #71a-75 a 71a-59, Bogotá, Colombia","03/07/2026","6:07:16 PM","1 min, 1 seg",""
"NOX568 ","Conductor NOX568","Inactivo","Av Ciudad de Cali #68a-10, Bogotá, Colombia","03/07/2026","6:10:17 PM","3 min, 0 seg",""
"NOX568 ","Conductor NOX568","Inactivo","Av Ciudad de Cali #65-92, Bogotá, Colombia","03/07/2026","6:14:16 PM","4 min, 1 seg",""
"NOX568 ","Conductor NOX568","Inactivo","Cra 8 #14 Sur-15, Bogotá, Colombia","03/07/2026","7:10:17 PM","3 min, 0 seg",""
"NOX568 ","Conductor NOX568","Inactivo","Cl. 29 Sur # 19-5, Rafael Uribe Uribe, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","03/07/2026","7:23:17 PM","1 min, 49 seg",""
"NOX568 ","Conductor NOX568","Fin de Viaje","Cra. 6 Este #30 Sur-59, Bogotá, Colombia","03/07/2026","7:45:07 PM","0 min, 0 seg","24.28"
"NOX568 ","Conductor NOX568","Ignición Apagada","Cra. 6 Este #30 Sur-59, Bogotá, Colombia","03/07/2026","7:45:08 PM","0 min, 0 seg",""
"NOX568 ","Conductor NOX568","Ignición Encendido","Cra. 6 Este #30 Sur-59, Bogotá, Colombia","03/07/2026","7:46:25 PM","0 min, 0 seg",""
"NOX568 ","Conductor NOX568","Ignición Encendido","Cra. 6 Este #30 Sur-59, Bogotá, Colombia","03/07/2026","7:46:25 PM","0 min, 12 seg",""
"NOX568 ","Conductor NOX568","Ignición Apagada","Cra. 6 Este #3060, Bogotá, Colombia","03/07/2026","7:46:37 PM","0 min, 0 seg",""
"NOX568 ","Conductor NOX568","Ignición Encendido","Cra. 6 Este #3060, Bogotá, Colombia","03/07/2026","7:51:44 PM","12 min, 12 seg",""
"NOX568 ","Conductor NOX568","Ignición Encendido","Cra. 6 Este #3060, Bogotá, Colombia","03/07/2026","7:51:44 PM","0 min, 0 seg",""
"NOX568 ","Conductor NOX568","Inicio de Viaje","Cl. 31 Sur #6 Este-12 a 6 Este-2, Bogotá, Colombia","03/07/2026","7:52:13 PM","0 min, 0 seg",""
"NOX568 ","Conductor NOX568","Inactivo","Cra. 3a Este #36i Sur-80 a 36i Sur-20, Bogotá, Colombia","03/07/2026","7:56:45 PM","1 min, 33 seg",""
"NOX568 ","Conductor NOX568","Fin de Viaje","Cl. 47 Sur #13-33, Bogotá, Colombia","03/07/2026","8:03:55 PM","0 min, 0 seg","1.60"
"NOX568 ","Conductor NOX568","Ignición Apagada","Cl. 47 Sur #13-33, Bogotá, Colombia","03/07/2026","8:03:56 PM","3 hr, 56 min, 3 seg",""
