,sample_number,date,temp,status
1595,1712,260914003220,74,0x26260200530A750867284063983169001902581E000000374E000005000000400000000006069900260914003220662677447E6B98C24B3C8140000000CC284300000002C51D000025CE04C21C5972450FFFFF
1596,1713,260914003245,74,0x26260200530A760867284063983169001902581E000000374F000005000000400000000006069900260914003245662677447E6B98C24B3C8140000000CC284300000002C55D0000258E04C3225B72450FFFFF
1597,1714,260914003310,74,0x26260200530A770867284063983169001902581E000000334E000005000000400000000006069900260914003310662677447E6B98C24B3C8140000000CC284100000002C5A70000228804C01A5972450FFFFF
1598,1715,260914003335,74,0x26260200530A780867284063983169001902581E000000374F000005000000400000000006069900260914003335662677447E6B98C24B3C8140000000CC284400000002C5E90000235B04C11B5B72450FFFFF
1599,1716,260914003400,74,0x26260200530A790867284063983169001902581E000000374E000005000000400000000006069900260914003400662677447E6B98C24B3C8140000000CC284300000002C62B0000251204C11E5B724510FFFF
1600,1717,260914003425,74,0x26260200530A7A0867284063983169001902581E000000304F000005000000400000000006069900260914003425662677447E6B98C24B3C8140000000CC284200000002C6750000268904C21D5972450FFFFF
1601,1718,260914003450,74,0x26260200530A7B0867284063983169001902581E000000374F000005000000400000000006069900260914003450662677447E6B98C24B3C8140000000CC284400000002C6B90000249304C31B5A72450FFFFF
1602,1719,260914003515,74,0x26260200530A7C0867284063983169001902581E000000374F000005000000400000000006069900260914003515662677447E6B98C24B3C8140000000CC283900000002C6FF0000296804C11F59724610FFFF
1603,1720,260914003540,74,0x26260200530A7D0867284063983169001902581E000000374F000005000000400000000006069900260914003540662677447E6B98C24B3C8140000000CC284400000002C74500002B8A04C2215A72460FFFFF
1604,1721,260914003605,74,0x26260200530A7E0867284063983169001902581E000000374F000005000000400000000006069900260914003605662677447E6B98C24B3C8140000000CC284300000002C78E0000275D04C11E5B72460FFFFF
1605,1722,260914003630,74,0x26260200530A7F0867284063983169001902581E000000304F000005000000400000000006069900260914003630662677447E6B98C24B3C8140000000CC284600000002C7D00000290004C11F5972460FFFFF
1606,1723,260914003655,74,0x26260200530A800867284063983169001902581E000000374E000005000000400000000006069900260914003655662677447E6B98C24B3C8140000000CC284500000002C8170000273104C11D5B72460FFFFF
1607,1724,260914003720,75,0x26260200530A810867284063983169001902581E000000334F000005000000400000000006069900260914003720662677447E6B98C24B3C8140000000CC284600000002C85B000021E004C3195A73460FFFFF
1608,1725,260914003745,75,0x26260200530A820867284063983169001902581E000000334F000005000000400000000006069900260914003745662677447E6B98C24B3C8140000000CC284200000002C89D000027D904C01A5973460FFFFF
1609,1726,260914003810,75,0x26260200530A830867284063983169001902581E000000374E000005000000400000000006069900260914003810662677447E6B98C24B3C8140000000CC284400000002C8E40000260D04BF1D5B73450FFFFF
1610,1727,260914003835,75,0x26260200530A840867284063983169001902581E000000374E000005000000400000000006069900260914003835662677447E6B98C24B3C8140000000CC284400000002C929000026F504C01D5B73450FFFFF
1611,1728,260914003900,75,0x26260200530A850867284063983169001902581E000000374F000005000000400000000006069900260914003900662677447E6B98C24B3C8140000000CC284100000002C96C0000251204C01C5A734510FFFF
1612,1729,260914003925,75,0x26260200530A860867284063983169001902581E000000374F000005000000400000000006069900260914003925662677447E6B98C24B3C8140000000CC283800000002C9AA0000273104C41C5973460FFFFF
1613,1730,260914003950,75,0x26260200530A870867284063983169001902581E000000374E000005000000400000000006069900260914003950662677447E6B98C24B3C8140000000CC284400000002C9F800002C0604C2215B73450FFFFF
1614,1731,260914004015,75,0x26260200530A880867284063983169001902581E000000374E000005000000400000000006069900260914004015662677447E6B98C24B3C8140000000CC284300000002CA370000249304C11B5973460FFFFF
1615,1732,260914004040,75,0x26260200530A890867284063983169001902581E000000374E000005000000400000000006069900260914004040662677447E6B98C24B3C8140000000CC284300000002CA800000275D04C31E5B73460FFFFF
1616,1733,260914004105,75,0x26260200530A8A0867284063983169001902581E000000334D000005000000400000000006069900260914004105662677447E6B98C24B3C8140000000CC284300000002CAC10000241704C11B5B73460FFFFF
1617,1734,260914004130,75,0x26260200530A8B0867284063983169001902581E000000374D000005000000400000000006069900260914004130662677447E6B98C24B3C8140000000CC284100000002CB080000258E04C21C5B73460FFFFF
1618,1735,260914004155,75,0x26260200530A8C0867284063983169001902581E000000334E000005000000400000000006069900260914004155662677447E6B98C24B3C8140000000CC284600000002CB4B0000260D04C21D5973460FFFFF
1619,1736,260914004220,75,0x26260200530A8D0867284063983169001902581E000000374F000005000000400000000006069900260914004220662677447E6B98C24B3C8140000000CC284500000002CB950000288004C01E5973460FFFFF
1620,1737,260914004245,75,0x26260200530A8E0867284063983169001902581E000000374E000005000000400000000006069900260914004245662677447E6B98C24B3C8140000000CC284500000002CBD70000230704C21A5A734610FFFF
1621,1738,260914004310,75,0x26260200530A8F0867284063983169001902581E000000334F000005000000400000000006069900260914004310662677447E6B98C24B3C8140000000CC284200000002CC210000228804C21A5A73450FFFFF
1622,1739,260914004334,75,0x26260200530A900867284063983169001902581E0000003750000005000000400000000006069900260914004334662677447E6B98C24B3C8140000000CC283400000002CC620000260D04C31D5973450FFFFF
1623,1740,260914004400,76,0x26260200530A910867284063983169001902581E0000003E50000005000000400000000006069900260914004400662677447E6B98C24B3C8140000000CC284500000002CCA90000216404C2195B74450EFFFF
1624,1741,260914004425,76,0x26260200530A920867284063983169001902581E000000374F000005000000400000000006069900260914004425662677447E6B98C24B3C8140000000CC284500000002CCED0000249304C21B5B74450EFFFF
1625,1742,260914004450,76,0x26260200530A930867284063983169001902581E000000374F000005000000400000000006069900260914004450662677447E6B98C24B3C8140000000CC284300000002CD310000225F04C01A5B74440FFFFF
1626,1743,260914004515,76,0x26260200530A940867284063983169001902581E0000003A4F000005000000400000000006069900260914004515662677447E6B98C24B3C8140000000CC284400000002CD6F000027B004C21E5A74440FFFFF
1627,1744,260914004540,76,0x26260200530A950867284063983169001902581E0000003A4D000005000000400000000006069900260914004540662677447E6B98C24B3C8140000000CC284500000002CDBB0000281804C11E5B74440FFFFF
1628,1745,260914004605,76,0x26260200530A960867284063983169001902581E0000003A4F000005000000400000000006069900260914004605662677447E6B98C24B3C8140000000CC284300000002CDFC00002D9504C0225A74440FFFFF
1629,1746,260914004630,76,0x26260200530A970867284063983169001902581E0000003A4D000005000000400000000006069900260914004630662677447E6B98C24B3C8140000000CC284400000002CE3E0000258E04C11C5B74440FFFFF
1630,1747,260914004655,76,0x26260200530A980867284063983169001902581E0000003351000005000000400000000006069A00260914004655662677447E6B98C24B3C8140000000CC284601000002CE8500003728047C2A61744412FFFF
1631,1748,260914004720,77,0x26260200530A990867284063983169001902581E000000225000000500000040000000000607B600260914004720CD0C7844F66B98C2C0298140052000CC285005400002CF0A000038CB0766346D754410FFFF
1632,1749,260914004745,78,0x26260200530A9A0867284063983169001902581E0000001B4F000005000000400000000006095B0026091400474533D37744C56C98C21A0E8140065000CD285106900002CF7F00004359071B326476445DFFFF
1633,1750,260914004810,79,0x26260200530A9B0867284063983169001902581E00000025510000050000004000000000060B35002609140048109A197844AA6D98C244F08040064000CD285206700002CFEF0000391E06DE2B6377452CFFFF
1634,1751,260914004835,79,0x26260200530A9C0867284063983169001902581E00000025500000050000004000000000060CFD002609140048359A997744946E98C27DD18040069000CD285107300002D0580000423507753267774528FFFF
1635,1752,260914004900,80,0x26260200530A9D0867284063983169001902581E0000001B510000050000004000000000060F0A0026091400490000C07744656F98C26FB18040065000C6285206900002D0C6000041F50710326478451FFFFF
1636,1753,260914004925,81,0x26260200530A9E0867284063983169001902581E0000002C4F00000500000040000000000610CE0026091400492533937744187098C247918040065000C8285306900002D138000035B0071B295779450CFFFF
1637,1754,260914004950,81,0x26260200530A9F0867284063983169001902581E0000003A5100000500000040000000000612BE00260914004950CDAC76441D7198C2BC738040067000CF285307000002D19E0000382307392A6279451BFFFF
1638,1755,260914005015,80,0x26260200530AA00867284063983169001902581E0000003A5000000500000040000000000614AE002609140050159AB97444277298C294538040070000CF285307400002D2140000468B079D3557784505FFFF
1639,1756,260914005040,80,0x26260200530AA10867284063983169001902581E000000225000000500000040000000000616B800260914005040CD6C7544397398C258348040068000D5285307200002D288000043AC0767336A78452DFFFF
1640,1757,260914005105,81,0x26260200530AA20867284063983169001902581E000000305000000500000040000000000618990026091400510500A077446B7498C279178040067000D5285407100002D2FB0000453B074D347079453FFFFF
1641,1758,260914005130,82,0x26260200530AA30867284063983169001902581E0000003E4F0000050000004000000000061A45002609140051309A997844727598C290FC7F40056000D4285206100002D36C00003680060830767A4563FFFF
1642,1759,260914005155,84,0x26260200530AA40867284063983169001902581E00000056500000050000004000000000061C2E0026091400515566C67744A67698C253C27F40070000D5285307400002D3EC0000429D07972C587C450EFFFF
1643,1760,260914005220,84,0x26260200530AA50867284063983169001902581E00000030500000050000004000000000061E330026091400522000607644E87798C26D857F40069000D5285307300002D46100003E0807AA2F587C450FFFFF
1644,1761,260914005245,83,0x26260200530AA60867284063983169001902581E000000414F000005000000400000000006203700260914005245CD6C75442A7998C247487F40072000D5285107600002D4CC0000475E07C6365D7B4534FFFF
1645,1762,260914005310,82,0x26260200530AA70867284063983169001902581E000000334F00000500000040000000000622520026091400531066467544707A98C2910A7F40069000D5285007300002D54F00003E6F078C2F5C7A441BFFFF
1646,1763,260914005335,82,0x26260200530AA80867284063983169001902581E000000294F00000500000040000000000624370026091400533500407544AC7B98C21DCE7E40070000D5285207400002D5C200003DB407A62F667A442AFFFF
1647,1764,260914005400,82,0x26260200530AA90867284063983169001902581E000000294E000005000000400000000006262700260914005400333374440E7D98C2599C7E40063000EB285206400002D635000043AC06B133577A4412FFFF
1648,1765,260914005425,80,0x26260200530AAA0867284063983169001902581E000000184E000005000000400000000006277500260914005425CD0C7244567E98C2807F7E40024000EB284402800002D683000010C602E10C5978440EFFFF
1649,1766,260914005450,80,0x26260200530AAB0867284063983169001902581E0000001B4F00000500000040000000000627B100260914005450002072447F7E98C24D7C7E40000000EB284100000002D6AE00001603023E0F59784512FFFF
1650,1767,260914005515,80,0x26260200530AAC0867284063983169001902581E000000224E00000500000040000000000627B100260914005515002072447F7E98C24D7C7E40000000EB283400000002D6D2000016AA0241115A784510FFFF
1651,1768,260914005540,81,0x26260200530AAD0867284063983169001902581E000000224F00000500000040000000000627B100260914005540002072447F7E98C24D7C7E40000000EB283000000002D6F40000155B0241105B794510FFFF
1652,1769,260914005605,81,0x26260200530AAE0867284063983169001902581E000000224E00000500000040000000000627B100260914005605002072447F7E98C24D7C7E40000000EB283800000002D71B0000184D023D125B794510FFFF
1653,1770,260914005630,81,0x26260200530AAF0867284063983169001902581E000000224F00000500000040000000000627B100260914005630002072447F7E98C24D7C7E40000000EB282800000002D744000017CE0240125B794510FFFF
1654,1771,260914005655,81,0x26260200530AB00867284063983169001902581E000000224F00000500000040000000000627B100260914005655002072447F7E98C24D7C7E40000000EB283500000002D7620000112E02400D5A794510FFFF
1655,1772,260914005720,81,0x26260200530AB10867284063983169001902581E000000224F00000500000040000000000627B100260914005720002072447F7E98C24D7C7E40000000EB283300000002D786000011EA023D0D59794510FFFF
1656,1773,260914005745,81,0x26260200530AB20867284063983169001902581E000000224E00000500000040000000000627B100260914005745002072447F7E98C24D7C7E40000000EB283000000002D7A9000017CE023C125A79450FFFFF
1657,1774,260914005810,81,0x26260200530AB30867284063983169001902581E000000225000000500000040000000000627B100260914005810002072447F7E98C24D7C7E40000000EB283600000002D7CD000010EE02400C58794510FFFF
1658,1775,260914005835,81,0x26260200530AB40867284063983169001902581E000000184D00000500000040000000000628260026091400583566067244F07E98C2CE727E40047000EC284705000002D824000037BB08A72A7F794401FFFF
1659,1776,260914005900,82,0x26260200530AB50867284063983169001902581E000000224F00000500000040000000000629F700260914005900004071448A8098C27C4F7E40061000EE284806400002D8B90000490108C337577A440FFFFF
1660,1777,260914005925,81,0x26260200530AB60867284063983169001902581E00000033500000050000004000000000062AEA00260914005925662671447C8198C26E3D7E40000000F2284600700002D91400002A4F023E205979445AFFFF
1661,1778,260914005928,82,0x26260200530AB70867284063983169001902581E0000002C500000050000004000000000062AF500260914005928666671448D8198C2E73A7E40012000E5284601400002D92100003FD606C430597A445AFFFF
1662,1779,260914010015,82,0x26260200530AB80867284063983169001902581E0000002C500000050000004000000000062B1100260914010015666671449B8198C2C2397E40000000EF283700100002D96C00000FF302390C5B7A4410FFFF
1663,1780,260914010040,82,0x26260200530AB90867284063983169001902581E0000001F4F0000050000004000000000062B1100260914010040666671449B8198C2C2397E40000000EF283300000002D9900000195D0300135A7A4411FFFF
1664,1781,260914010105,82,0x26260200530ABA0867284063983169001902581E000000304E0000050000004000000000062B4B002609140101059AF97044EA8198C27D347E40016000F5284101800002D9E300004A8C08AD38627A4426FFFF
1665,1782,260914010130,81,0x26260200530ABB0867284063983169001902581E0000002C4F0000050000004000000000062B720026091401013000807044068298C21A337E40000000ED283800000002DA110000118202410B5A794411FFFF
1666,1783,260914010155,81,0x26260200530ABC0867284063983169001902581E000000294F0000050000004000000000062B8B0026091401015500807044068298C21A337E40000000ED284000200002DA4C00001350023F0E59794408FFFF
1667,1784,260914010220,81,0x26260200530ABD0867284063983169001902581E000000224E0000050000004000000000062B8C0026091401022000807044068298C21A337E40000000ED268300000002DA5F000000000000005A794500FFFF
1668,1785,260914010225,0,0x262604005300420867284063983169001902581E00000022CE0000050000000000160000062B8C0026091401022500807044068298C21A337E40000000ED268300000002DA5F0000000000000000282800FFFF
1669,1786,260914011245,0,0x26260200530ABE0867284063983169001902581E000000224F0000050000000000000000062B8C0026091401124500807044068298C21A337E40000000ED265600000002DA5F0000000000000000282800FFFF
1670,1787,260914012245,0,0x26260200530ABF0867284063983169001902581E00000025500000050000000000000000062B8C0026091401224500807044068298C21A337E40000000ED264700000002DA5F0000000000000000282800FFFF
1671,1788,260914013245,0,0x26260200530AC00867284063983169001902581E000000294F0000050000000000000000062B8C0026091401324500807044068298C21A337E40000000ED264100000002DA5F0000000000000000282800FFFF
1672,1789,260914014141,0,0x262604005300430867284063983169001902581E0000001F500000050000004000150000062B8C0026091401414100807044068298C21A337E40000000ED284500000002DA5F0000000000000000282800FFFF
1673,1791,260914014208,70,0x26260200530AC20867284063983169001902581E00000029520000050000004000000000062B92002609140142089A797144E68198C23B317E400120004B285101100002DA610000110602540D5A6E44FFFFFF
1674,1792,260914014234,71,0x26260200530AC30867284063983169001902581E00000025500000050000004000000000062BCD002609140142349A3972449C8198C2AB367E400120003A285501600002DAC10000475E077D36606F4300FFFF
1675,1793,260914014301,73,0x26260200530AC40867284063983169001902581E0000001F510000050000004000000000062D280026091401430100207444558098C2924F7E400650003A285606800002DB7D00007255091C578471435EFFFF
