,Value fs01,Dates fs01,Sequence fs01
565,1008,2026-03-14 12:34:35.579,3D2C
566,1008,2026-03-14 12:34:35.579,3D2C
567,1008,2026-03-14 12:34:35.579,3D2C
568,1008,2026-03-14 12:39:29.889,3D2D
569,1008,2026-03-14 12:39:29.889,3D2D
570,1008,2026-03-14 12:39:29.889,3D2D
571,1008,2026-03-14 12:39:29.889,3D2D
572,1008,2026-03-14 12:45:15.660,3D2E
573,1008,2026-03-14 12:45:15.660,3D2E
574,1008,2026-03-14 12:45:15.660,3D2E
575,1008,2026-03-14 12:45:15.660,3D2E
576,1008,2026-03-14 12:50:35.680,3D2F
577,1008,2026-03-14 12:50:35.680,3D2F
578,1008,2026-03-14 12:50:35.680,3D2F
579,1008,2026-03-14 12:50:35.680,3D2F
580,1008,2026-03-14 12:55:52.153,3D30
581,1008,2026-03-14 12:55:52.153,3D30
582,1008,2026-03-14 12:55:52.153,3D30
583,1008,2026-03-14 12:55:52.153,3D30
584,1008,2026-03-14 13:01:15.896,3D31
585,1008,2026-03-14 13:01:15.896,3D31
586,1008,2026-03-14 13:01:15.896,3D31
587,1008,2026-03-14 13:01:15.896,3D31
588,1008,2026-03-14 13:06:35.798,3D32
589,1008,2026-03-14 13:06:35.798,3D32
590,1008,2026-03-14 13:06:35.798,3D32
591,1008,2026-03-14 13:06:35.798,3D32
592,1008,2026-03-14 13:11:30.147,3D34
593,1008,2026-03-14 13:11:30.147,3D34
594,1008,2026-03-14 13:11:30.147,3D34
595,1008,2026-03-14 13:11:30.147,3D34
596,1008,2026-03-14 13:16:50.091,3D35
597,1008,2026-03-14 13:16:50.091,3D35
598,1008,2026-03-14 13:16:50.091,3D35
599,1008,2026-03-14 13:16:50.091,3D35
600,1008,2026-03-14 13:22:35.451,3D36
601,1008,2026-03-14 13:22:35.451,3D36
602,1008,2026-03-14 13:22:35.451,3D36
603,1008,2026-03-14 13:22:35.451,3D36
604,1008,2026-03-14 13:27:52.231,3D37
605,1008,2026-03-14 13:27:52.231,3D37
606,1008,2026-03-14 13:27:52.231,3D37
607,1008,2026-03-14 13:27:52.231,3D37
608,1008,2026-03-14 13:33:16.054,3D38
609,1008,2026-03-14 13:33:16.054,3D38
610,1008,2026-03-14 13:33:16.054,3D38
611,1008,2026-03-14 13:33:16.054,3D38
612,1008,2026-03-14 13:38:36.010,3D39
613,1008,2026-03-14 13:38:36.010,3D39
614,1008,2026-03-14 13:38:36.010,3D39
615,1008,2026-03-14 13:38:36.010,3D39
616,1008,2026-03-14 13:43:52.330,3D3A
617,1008,2026-03-14 13:43:52.330,3D3A
618,1008,2026-03-14 13:43:52.330,3D3A
619,1008,2026-03-14 13:43:52.330,3D3A
620,1008,2026-03-14 13:49:15.751,3D3B
621,1008,2026-03-14 13:49:15.751,3D3B
622,1008,2026-03-14 13:49:15.751,3D3B
623,1008,2026-03-14 13:49:15.751,3D3B
624,1007,2026-03-14 13:54:35.724,3D3C
625,1007,2026-03-14 13:54:35.724,3D3C
626,1007,2026-03-14 13:54:35.724,3D3C
627,1007,2026-03-14 13:54:35.724,3D3C
628,1007,2026-03-14 13:59:56.095,3D3D
629,1007,2026-03-14 13:59:56.095,3D3D
630,1007,2026-03-14 13:59:56.095,3D3D
631,1007,2026-03-14 13:59:56.095,3D3D
632,1007,2026-03-14 14:05:12.525,3D3F
633,1007,2026-03-14 14:05:12.525,3D3F
634,1007,2026-03-14 14:05:12.525,3D3F
635,1007,2026-03-14 14:05:12.525,3D3F
636,1007,2026-03-14 14:10:32.540,3D43
637,1007,2026-03-14 14:10:32.540,3D43
638,1007,2026-03-14 14:10:32.540,3D43
639,1007,2026-03-14 14:10:32.540,3D43
640,1007,2026-03-14 14:15:52.570,3D46
641,1007,2026-03-14 14:15:52.570,3D46
642,1007,2026-03-14 14:15:52.570,3D46
643,1007,2026-03-14 14:15:52.570,3D46
644,1005,2026-03-14 14:21:14.035,3D48
645,1005,2026-03-14 14:21:14.035,3D48
646,1005,2026-03-14 14:21:14.035,3D48
647,1005,2026-03-14 14:21:14.035,3D48
648,999,2026-03-14 14:26:32.646,3D4B
649,999,2026-03-14 14:26:32.646,3D4B
650,999,2026-03-14 14:26:32.646,3D4B
651,999,2026-03-14 14:26:32.646,3D4B
652,995,2026-03-14 14:31:52.707,3D50
653,995,2026-03-14 14:31:52.707,3D50
654,995,2026-03-14 14:31:52.707,3D50
655,995,2026-03-14 14:31:52.707,3D50
656,997,2026-03-14 14:37:12.771,3D57
657,997,2026-03-14 14:37:12.771,3D57
658,997,2026-03-14 14:37:12.771,3D57
659,997,2026-03-14 14:37:12.771,3D57
660,995,2026-03-14 14:42:32.652,3D59
661,995,2026-03-14 14:42:32.652,3D59
662,995,2026-03-14 14:42:32.652,3D59
663,995,2026-03-14 14:42:32.652,3D59
664,1950,2026-03-14 14:47:52.661,3D5C
665,1950,2026-03-14 14:47:52.661,3D5C
666,1950,2026-03-14 14:47:52.661,3D5C
667,1950,2026-03-14 14:47:52.661,3D5C
668,1950,2026-03-14 14:53:12.689,3D5E
669,1950,2026-03-14 14:53:12.689,3D5E
670,1950,2026-03-14 14:53:12.689,3D5E
671,1950,2026-03-14 14:53:12.689,3D5E
672,1950,2026-03-14 14:58:10.715,3D60
673,1950,2026-03-14 14:58:10.715,3D60
674,1950,2026-03-14 14:58:10.715,3D60
675,1950,2026-03-14 14:58:10.715,3D60
676,1942,2026-03-14 15:03:30.732,3D68
677,1942,2026-03-14 15:03:30.732,3D68
678,1942,2026-03-14 15:03:30.732,3D68
679,1942,2026-03-14 15:03:30.732,3D68
680,1943,2026-03-14 15:08:50.905,3D6C
681,1943,2026-03-14 15:08:50.905,3D6C
682,1943,2026-03-14 15:08:50.905,3D6C
683,1943,2026-03-14 15:08:50.905,3D6C
684,1942,2026-03-14 15:14:10.901,3D6F
685,1942,2026-03-14 15:14:10.901,3D6F
686,1942,2026-03-14 15:14:10.901,3D6F
687,1942,2026-03-14 15:14:10.901,3D6F
688,1929,2026-03-14 15:19:30.878,3D73
689,1929,2026-03-14 15:19:30.878,3D73
690,1929,2026-03-14 15:19:30.878,3D73
691,1929,2026-03-14 15:19:30.878,3D73
692,1915,2026-03-14 15:24:50.870,3D77
693,1915,2026-03-14 15:24:50.870,3D77
694,1915,2026-03-14 15:24:50.870,3D77
695,1915,2026-03-14 15:24:50.870,3D77
696,1891,2026-03-14 15:30:10.942,3D7B
697,1891,2026-03-14 15:30:10.942,3D7B
698,1891,2026-03-14 15:30:10.942,3D7B
699,1891,2026-03-14 15:30:10.942,3D7B
700,1899,2026-03-14 15:35:30.918,3D7E
701,1899,2026-03-14 15:35:30.918,3D7E
702,1899,2026-03-14 15:35:30.918,3D7E
703,1899,2026-03-14 15:35:30.918,3D7E
704,1888,2026-03-14 15:40:50.901,3D82
705,1888,2026-03-14 15:40:50.901,3D82
706,1888,2026-03-14 15:40:50.901,3D82
707,1888,2026-03-14 15:40:50.901,3D82
708,1884,2026-03-14 15:46:36.886,3D83
709,1884,2026-03-14 15:46:36.886,3D83
710,1884,2026-03-14 15:46:36.886,3D83
711,1884,2026-03-14 15:46:36.886,3D83
712,1885,2026-03-14 15:51:56.885,3D85
713,1885,2026-03-14 15:51:56.885,3D85
714,1885,2026-03-14 15:51:56.885,3D85
715,1885,2026-03-14 15:51:56.885,3D85
716,1885,2026-03-14 15:57:17.159,3D88
717,1885,2026-03-14 15:57:17.159,3D88
718,1885,2026-03-14 15:57:17.159,3D88
719,1885,2026-03-14 15:57:17.159,3D88
720,1883,2026-03-14 16:02:37.259,3D8B
721,1883,2026-03-14 16:02:37.259,3D8B
722,1883,2026-03-14 16:02:37.259,3D8B
723,1883,2026-03-14 16:02:37.259,3D8B
724,1866,2026-03-14 16:07:57.540,3D8F
725,1866,2026-03-14 16:07:57.540,3D8F
726,1866,2026-03-14 16:07:57.540,3D8F
727,1866,2026-03-14 16:07:57.540,3D8F
728,1862,2026-03-14 16:13:17.383,3D93
729,1862,2026-03-14 16:13:17.383,3D93
730,1862,2026-03-14 16:13:17.383,3D93
731,1862,2026-03-14 16:13:17.383,3D93
732,1855,2026-03-14 16:18:36.705,3D97
733,1855,2026-03-14 16:18:36.705,3D97
734,1855,2026-03-14 16:18:36.705,3D97
735,1855,2026-03-14 16:18:36.705,3D97
736,1847,2026-03-14 16:23:57.519,3D9A
737,1847,2026-03-14 16:23:57.519,3D9A
738,1847,2026-03-14 16:23:57.519,3D9A
739,1847,2026-03-14 16:23:57.519,3D9A
740,1850,2026-03-14 16:29:13.232,3D9B
741,1850,2026-03-14 16:29:13.232,3D9B
742,1850,2026-03-14 16:29:13.232,3D9B
743,1850,2026-03-14 16:29:13.232,3D9B
744,1850,2026-03-14 16:34:33.460,3D9D
745,1850,2026-03-14 16:34:33.460,3D9D
746,1850,2026-03-14 16:34:33.460,3D9D
747,1850,2026-03-14 16:34:33.460,3D9D
748,1851,2026-03-14 16:39:57.525,3D9E
749,1851,2026-03-14 16:39:57.525,3D9E
750,1851,2026-03-14 16:39:57.525,3D9E
751,1851,2026-03-14 16:39:57.525,3D9E
752,1851,2026-03-14 16:45:13.416,3D9F
753,1851,2026-03-14 16:45:13.416,3D9F
754,1851,2026-03-14 16:45:13.416,3D9F
755,1851,2026-03-14 16:45:13.416,3D9F
756,1854,2026-03-14 16:50:37.517,3DA0
757,1854,2026-03-14 16:50:37.517,3DA0
758,1854,2026-03-14 16:50:37.517,3DA0
759,1854,2026-03-14 16:50:37.517,3DA0
760,1855,2026-03-14 16:55:56.882,3DA1
761,1855,2026-03-14 16:55:56.882,3DA1
762,1855,2026-03-14 16:55:56.882,3DA1
763,1855,2026-03-14 16:55:56.882,3DA1
764,1856,2026-03-14 17:01:17.291,3DA2
765,1856,2026-03-14 17:01:17.291,3DA2
766,1856,2026-03-14 17:01:17.291,3DA2
767,1856,2026-03-14 17:01:17.291,3DA2
768,1856,2026-03-14 17:06:37.665,3DA3
769,1856,2026-03-14 17:06:37.665,3DA3
770,1856,2026-03-14 17:06:37.665,3DA3
771,1856,2026-03-14 17:06:37.665,3DA3
772,1855,2026-03-14 17:11:57.794,3DA6
773,1855,2026-03-14 17:11:57.794,3DA6
774,1855,2026-03-14 17:11:57.794,3DA6
775,1855,2026-03-14 17:11:57.794,3DA6
776,1854,2026-03-14 17:17:17.736,3DAB
777,1854,2026-03-14 17:17:17.736,3DAB
778,1854,2026-03-14 17:17:17.736,3DAB
779,1854,2026-03-14 17:17:17.736,3DAB
780,1845,2026-03-14 17:22:37.892,3DAF
781,1845,2026-03-14 17:22:37.892,3DAF
782,1845,2026-03-14 17:22:37.892,3DAF
783,1845,2026-03-14 17:22:37.892,3DAF
784,1834,2026-03-14 17:27:57.906,3DB3
785,1834,2026-03-14 17:27:57.906,3DB3
786,1834,2026-03-14 17:27:57.906,3DB3
787,1834,2026-03-14 17:27:57.906,3DB3
788,1821,2026-03-14 17:33:18.054,3DB7
789,1821,2026-03-14 17:33:18.054,3DB7
790,1821,2026-03-14 17:33:18.054,3DB7
791,1821,2026-03-14 17:33:18.054,3DB7
792,1809,2026-03-14 17:38:37.966,3DBB
793,1809,2026-03-14 17:38:37.966,3DBB
794,1809,2026-03-14 17:38:37.966,3DBB
795,1809,2026-03-14 17:38:37.966,3DBB
796,1802,2026-03-14 17:43:58.039,3DBE
797,1802,2026-03-14 17:43:58.039,3DBE
798,1802,2026-03-14 17:43:58.039,3DBE
799,1802,2026-03-14 17:43:58.039,3DBE
800,1803,2026-03-14 17:49:17.385,3DC3
801,1803,2026-03-14 17:49:17.385,3DC3
802,1803,2026-03-14 17:49:17.385,3DC3
803,1803,2026-03-14 17:49:17.385,3DC3
804,1787,2026-03-14 17:54:38.665,3DC6
805,1787,2026-03-14 17:54:38.665,3DC6
806,1787,2026-03-14 17:54:38.665,3DC6
807,1787,2026-03-14 17:54:38.665,3DC6
808,1772,2026-03-14 17:59:58.284,3DCA
809,1772,2026-03-14 17:59:58.284,3DCA
810,1772,2026-03-14 17:59:58.284,3DCA
811,1772,2026-03-14 17:59:58.284,3DCA
812,1767,2026-03-14 18:05:18.320,3DCE
813,1767,2026-03-14 18:05:18.320,3DCE
814,1767,2026-03-14 18:05:18.320,3DCE
815,1767,2026-03-14 18:05:18.320,3DCE
816,1760,2026-03-14 18:10:38.375,3DD1
817,1760,2026-03-14 18:10:38.375,3DD1
818,1760,2026-03-14 18:10:38.375,3DD1
819,1760,2026-03-14 18:10:38.375,3DD1
820,1745,2026-03-14 18:15:58.250,3DD5
821,1745,2026-03-14 18:15:58.250,3DD5
822,1745,2026-03-14 18:15:58.250,3DD5
823,1745,2026-03-14 18:15:58.250,3DD5
824,1730,2026-03-14 18:21:18.463,3DD9
825,1730,2026-03-14 18:21:18.463,3DD9
826,1730,2026-03-14 18:21:18.463,3DD9
827,1730,2026-03-14 18:21:18.463,3DD9
828,1707,2026-03-14 18:26:38.523,3DE2
829,1707,2026-03-14 18:26:38.523,3DE2
830,1707,2026-03-14 18:26:38.523,3DE2
831,1707,2026-03-14 18:26:38.523,3DE2
832,1700,2026-03-14 18:31:57.910,3DE4
833,1700,2026-03-14 18:31:57.910,3DE4
834,1700,2026-03-14 18:31:57.910,3DE4
835,1700,2026-03-14 18:31:57.910,3DE4
836,1701,2026-03-14 18:37:17.908,3DE6
837,1701,2026-03-14 18:37:17.908,3DE6
838,1701,2026-03-14 18:37:17.908,3DE6
839,1701,2026-03-14 18:37:17.908,3DE6
840,1702,2026-03-14 18:42:38.145,3DEB
841,1702,2026-03-14 18:42:38.145,3DEB
842,1702,2026-03-14 18:42:38.145,3DEB
843,1702,2026-03-14 18:42:38.145,3DEB
844,1714,2026-03-14 18:47:58.099,3DEE
845,1714,2026-03-14 18:47:58.099,3DEE
846,1714,2026-03-14 18:47:58.099,3DEE
847,1714,2026-03-14 18:47:58.099,3DEE
848,1717,2026-03-14 18:53:18.108,3DF1
849,1717,2026-03-14 18:53:18.108,3DF1
850,1717,2026-03-14 18:53:18.108,3DF1
851,1717,2026-03-14 18:53:18.108,3DF1
852,1718,2026-03-14 18:58:34.118,3DF2
853,1718,2026-03-14 18:58:34.118,3DF2
854,1718,2026-03-14 18:58:34.118,3DF2
855,1718,2026-03-14 18:58:34.118,3DF2
856,1720,2026-03-14 19:03:54.109,3DF4
857,1720,2026-03-14 19:03:54.109,3DF4
858,1720,2026-03-14 19:03:54.109,3DF4
859,1720,2026-03-14 19:03:54.109,3DF4
860,1720,2026-03-14 19:09:18.750,3DF5
861,1720,2026-03-14 19:09:18.750,3DF5
862,1720,2026-03-14 19:09:18.750,3DF5
863,1720,2026-03-14 19:09:18.750,3DF5
864,1721,2026-03-14 19:14:37.750,3DF6
865,1721,2026-03-14 19:14:37.750,3DF6
866,1721,2026-03-14 19:14:37.750,3DF6
867,1721,2026-03-14 19:14:37.750,3DF6
868,1721,2026-03-14 19:19:32.327,3DF7
869,1721,2026-03-14 19:19:32.327,3DF7
870,1721,2026-03-14 19:19:32.327,3DF7
871,1721,2026-03-14 19:19:32.327,3DF7
872,1721,2026-03-14 19:24:52.377,3DF8
873,1721,2026-03-14 19:24:52.377,3DF8
874,1721,2026-03-14 19:24:52.377,3DF8
875,1721,2026-03-14 19:24:52.377,3DF8
876,1721,2026-03-14 19:30:38.425,3DF9
877,1721,2026-03-14 19:30:38.425,3DF9
878,1721,2026-03-14 19:30:38.425,3DF9
879,1721,2026-03-14 19:30:38.425,3DF9
880,1722,2026-03-14 19:35:57.945,3DFA
881,1722,2026-03-14 19:35:57.945,3DFA
882,1722,2026-03-14 19:35:57.945,3DFA
883,1722,2026-03-14 19:35:57.945,3DFA
884,1722,2026-03-14 19:40:52.449,3DFB
885,1722,2026-03-14 19:40:52.449,3DFB
886,1722,2026-03-14 19:40:52.449,3DFB
887,1722,2026-03-14 19:40:52.449,3DFB
888,1722,2026-03-14 19:46:12.547,3DFC
889,1722,2026-03-14 19:46:12.547,3DFC
890,1722,2026-03-14 19:46:12.547,3DFC
891,1722,2026-03-14 19:46:12.547,3DFC
892,1722,2026-03-14 19:51:58.531,3DFD
893,1722,2026-03-14 19:51:58.531,3DFD
894,1722,2026-03-14 19:51:58.531,3DFD
895,1722,2026-03-14 19:51:58.531,3DFD
896,1723,2026-03-14 19:56:52.592,3DFE
897,1723,2026-03-14 19:56:52.592,3DFE
898,1723,2026-03-14 19:56:52.592,3DFE
899,1723,2026-03-14 19:56:52.592,3DFE
900,1723,2026-03-14 20:02:34.525,3DFF
901,1723,2026-03-14 20:02:34.525,3DFF
902,1723,2026-03-14 20:02:34.525,3DFF
903,1723,2026-03-14 20:02:34.525,3DFF
904,1723,2026-03-14 20:07:54.521,3E00
905,1723,2026-03-14 20:07:54.521,3E00
906,1723,2026-03-14 20:07:54.521,3E00
907,1723,2026-03-14 20:07:54.521,3E00
908,24001,2026-03-14 20:13:18.645,3E01
909,24001,2026-03-14 20:13:18.645,3E01
910,24001,2026-03-14 20:13:18.645,3E01
911,24001,2026-03-14 20:13:18.645,3E01
912,1724,2026-03-14 20:18:12.697,3E02
913,1724,2026-03-14 20:18:12.697,3E02
914,1724,2026-03-14 20:18:12.697,3E02
915,1724,2026-03-14 20:18:12.697,3E02
916,1725,2026-03-14 20:23:54.640,3E03
917,1725,2026-03-14 20:23:54.640,3E03
918,1725,2026-03-14 20:23:54.640,3E03
919,1725,2026-03-14 20:23:54.640,3E03
920,1725,2026-03-14 20:28:52.746,3E04
921,1725,2026-03-14 20:28:52.746,3E04
922,1725,2026-03-14 20:28:52.746,3E04
923,1725,2026-03-14 20:28:52.746,3E04
924,1725,2026-03-14 20:34:38.261,3E05
925,1725,2026-03-14 20:34:38.261,3E05
926,1725,2026-03-14 20:34:38.261,3E05
927,1725,2026-03-14 20:34:38.261,3E05
928,1725,2026-03-14 20:39:58.822,3E06
929,1725,2026-03-14 20:39:58.822,3E06
930,1725,2026-03-14 20:39:58.822,3E06
931,1725,2026-03-14 20:39:58.822,3E06
932,1725,2026-03-14 20:45:18.399,3E07
933,1725,2026-03-14 20:45:18.399,3E07
934,1725,2026-03-14 20:45:18.399,3E07
935,1725,2026-03-14 20:45:18.399,3E07
936,1725,2026-03-14 20:50:39.600,3E08
937,1725,2026-03-14 20:50:39.600,3E08
938,1725,2026-03-14 20:50:39.600,3E08
939,1725,2026-03-14 20:50:39.600,3E08
940,1725,2026-03-14 20:55:58.493,3E09
941,1725,2026-03-14 20:55:58.493,3E09
942,1725,2026-03-14 20:55:58.493,3E09
943,1725,2026-03-14 20:55:58.493,3E09
944,1726,2026-03-14 21:01:19.603,3E0A
945,1726,2026-03-14 21:01:19.603,3E0A
946,1726,2026-03-14 21:01:19.603,3E0A
947,1726,2026-03-14 21:01:19.603,3E0A
948,1725,2026-03-14 21:06:38.994,3E0B
949,1725,2026-03-14 21:06:38.994,3E0B
950,1725,2026-03-14 21:06:38.994,3E0B
951,1725,2026-03-14 21:06:38.994,3E0B
952,1725,2026-03-14 21:11:59.673,3E0C
953,1725,2026-03-14 21:11:59.673,3E0C
954,1725,2026-03-14 21:11:59.673,3E0C
955,1725,2026-03-14 21:11:59.673,3E0C
956,1725,2026-03-14 21:17:19.770,3E0D
957,1725,2026-03-14 21:17:19.770,3E0D
958,1725,2026-03-14 21:17:19.770,3E0D
959,1725,2026-03-14 21:17:19.770,3E0D
960,1725,2026-03-14 21:22:38.605,3E0E
961,1725,2026-03-14 21:22:38.605,3E0E
962,1725,2026-03-14 21:22:38.605,3E0E
963,1725,2026-03-14 21:22:38.605,3E0E
964,1725,2026-03-14 21:27:54.999,3E0F
965,1725,2026-03-14 21:27:54.999,3E0F
966,1725,2026-03-14 21:27:54.999,3E0F
967,1725,2026-03-14 21:27:54.999,3E0F
968,1725,2026-03-14 21:33:19.879,3E10
969,1725,2026-03-14 21:33:19.879,3E10
970,1725,2026-03-14 21:33:19.879,3E10
971,1725,2026-03-14 21:33:19.879,3E10
972,1726,2026-03-14 21:38:38.705,3E11
973,1726,2026-03-14 21:38:38.705,3E11
974,1726,2026-03-14 21:38:38.705,3E11
975,1726,2026-03-14 21:38:38.705,3E11
976,1726,2026-03-14 21:43:33.223,3E12
977,1726,2026-03-14 21:43:33.223,3E12
978,1726,2026-03-14 21:43:33.223,3E12
979,1726,2026-03-14 21:43:33.223,3E12
980,1725,2026-03-14 21:48:53.473,3E18
981,1725,2026-03-14 21:48:53.473,3E18
982,1725,2026-03-14 21:48:53.473,3E18
983,1725,2026-03-14 21:48:53.473,3E18
984,1713,2026-03-14 21:54:13.267,3E1A
985,1713,2026-03-14 21:54:13.267,3E1A
986,1713,2026-03-14 21:54:13.267,3E1A
987,1713,2026-03-14 21:54:13.267,3E1A
988,1713,2026-03-14 21:59:58.863,3E1B
989,1713,2026-03-14 21:59:58.863,3E1B
990,1713,2026-03-14 21:59:58.863,3E1B
991,1713,2026-03-14 21:59:58.863,3E1B
992,1713,2026-03-14 22:05:18.865,3E1D
993,1713,2026-03-14 22:05:18.865,3E1D
994,1713,2026-03-14 22:05:18.865,3E1D
995,1713,2026-03-14 22:05:18.865,3E1D
996,1714,2026-03-14 22:10:13.371,3E1E
997,1714,2026-03-14 22:10:13.371,3E1E
998,1714,2026-03-14 22:10:13.371,3E1E
999,1714,2026-03-14 22:10:13.371,3E1E
1000,1714,2026-03-14 22:15:55.218,3E1F
1001,1714,2026-03-14 22:15:55.218,3E1F
1002,1714,2026-03-14 22:15:55.218,3E1F
1003,1714,2026-03-14 22:15:55.218,3E1F
1004,1714,2026-03-14 22:21:18.964,3E20
1005,1714,2026-03-14 22:21:18.964,3E20
1006,1714,2026-03-14 22:21:18.964,3E20
1007,1714,2026-03-14 22:21:18.964,3E20
1008,1714,2026-03-14 22:26:39.535,3E21
1009,1714,2026-03-14 22:26:39.535,3E21
1010,1714,2026-03-14 22:26:39.535,3E21
1011,1714,2026-03-14 22:26:39.535,3E21
1012,1714,2026-03-14 22:32:00.285,3E22
1013,1714,2026-03-14 22:32:00.285,3E22
1014,1714,2026-03-14 22:32:00.285,3E22
1015,1714,2026-03-14 22:32:00.285,3E22
1016,1714,2026-03-14 22:36:53.506,3E23
1017,1714,2026-03-14 22:36:53.506,3E23
1018,1714,2026-03-14 22:36:53.506,3E23
1019,1714,2026-03-14 22:36:53.506,3E23
1020,1715,2026-03-14 22:42:39.089,3E24
1021,1715,2026-03-14 22:42:39.089,3E24
1022,1715,2026-03-14 22:42:39.089,3E24
1023,1715,2026-03-14 22:42:39.089,3E24
1024,1715,2026-03-14 22:47:59.217,3E25
1025,1715,2026-03-14 22:47:59.217,3E25
1026,1715,2026-03-14 22:47:59.217,3E25
1027,1715,2026-03-14 22:47:59.217,3E25
1028,1715,2026-03-14 22:53:20.469,3E26
1029,1715,2026-03-14 22:53:20.469,3E26
1030,1715,2026-03-14 22:53:20.469,3E26
1031,1715,2026-03-14 22:53:20.469,3E26
1032,1715,2026-03-14 22:58:39.214,3E27
1033,1715,2026-03-14 22:58:39.214,3E27
1034,1715,2026-03-14 22:58:39.214,3E27
1035,1715,2026-03-14 22:58:39.214,3E27
1036,1715,2026-03-14 23:03:59.796,3E28
1037,1715,2026-03-14 23:03:59.796,3E28
1038,1715,2026-03-14 23:03:59.796,3E28
1039,1715,2026-03-14 23:03:59.796,3E28
1040,1715,2026-03-14 23:09:19.278,3E29
1041,1715,2026-03-14 23:09:19.278,3E29
1042,1715,2026-03-14 23:09:19.278,3E29
1043,1715,2026-03-14 23:09:19.278,3E29
1044,1715,2026-03-14 23:14:35.590,3E2A
1045,1715,2026-03-14 23:14:35.590,3E2A
1046,1715,2026-03-14 23:14:35.590,3E2A
1047,1715,2026-03-14 23:14:35.590,3E2A
1048,1715,2026-03-14 23:19:59.859,3E2B
1049,1715,2026-03-14 23:19:59.859,3E2B
1050,1715,2026-03-14 23:19:59.859,3E2B
1051,1715,2026-03-14 23:19:59.859,3E2B
1052,1716,2026-03-14 23:25:19.291,3E2C
1053,1716,2026-03-14 23:25:19.291,3E2C
1054,1716,2026-03-14 23:25:19.291,3E2C
1055,1716,2026-03-14 23:25:19.291,3E2C
1056,1716,2026-03-14 23:30:39.426,3E2D
1057,1716,2026-03-14 23:30:39.426,3E2D
1058,1716,2026-03-14 23:30:39.426,3E2D
1059,1716,2026-03-14 23:30:39.426,3E2D
1060,1716,2026-03-14 23:36:00.793,3E2E
1061,1716,2026-03-14 23:36:00.793,3E2E
1062,1716,2026-03-14 23:36:00.793,3E2E
1063,1716,2026-03-14 23:36:00.793,3E2E
1064,1716,2026-03-14 23:41:15.754,3E2F
1065,1716,2026-03-14 23:41:15.754,3E2F
1066,1716,2026-03-14 23:41:15.754,3E2F
1067,1716,2026-03-14 23:41:15.754,3E2F
1068,1716,2026-03-14 23:46:39.609,3E30
1069,1716,2026-03-14 23:46:39.609,3E30
1070,1716,2026-03-14 23:46:39.609,3E30
1071,1716,2026-03-14 23:46:39.609,3E30
1072,1716,2026-03-14 23:51:55.803,3E31
1073,1716,2026-03-14 23:51:55.803,3E31
1074,1716,2026-03-14 23:51:55.803,3E31
1075,1716,2026-03-14 23:51:55.803,3E31
1076,1716,2026-03-14 23:57:19.579,3E32
1077,1716,2026-03-14 23:57:19.579,3E32
1078,1716,2026-03-14 23:57:19.579,3E32
1079,1716,2026-03-14 23:57:19.579,3E32
1080,1716,2026-03-15 00:02:40.160,3E33
1081,1716,2026-03-15 00:02:40.160,3E33
1082,1716,2026-03-15 00:02:40.160,3E33
1083,1716,2026-03-15 00:02:40.160,3E33
1084,1716,2026-03-15 00:08:02.568,3E34
1085,1716,2026-03-15 00:08:02.568,3E34
1086,1716,2026-03-15 00:08:02.568,3E34
1087,1716,2026-03-15 00:08:02.568,3E34
1088,1717,2026-03-15 00:13:21.052,3E35
1089,1717,2026-03-15 00:13:21.052,3E35
1090,1717,2026-03-15 00:13:21.052,3E35
1091,1717,2026-03-15 00:13:21.052,3E35
1092,1717,2026-03-15 00:18:35.825,3E36
1093,1717,2026-03-15 00:18:35.825,3E36
1094,1717,2026-03-15 00:18:35.825,3E36
1095,1717,2026-03-15 00:18:35.825,3E36
1096,1717,2026-03-15 00:24:00.207,3E37
1097,1717,2026-03-15 00:24:00.207,3E37
1098,1717,2026-03-15 00:24:00.207,3E37
1099,1717,2026-03-15 00:24:00.207,3E37
1100,1717,2026-03-15 00:29:21.157,3E38
1101,1717,2026-03-15 00:29:21.157,3E38
1102,1717,2026-03-15 00:29:21.157,3E38
1103,1717,2026-03-15 00:29:21.157,3E38
1104,1717,2026-03-15 00:34:36.151,3E39
1105,1717,2026-03-15 00:34:36.151,3E39
1106,1717,2026-03-15 00:34:36.151,3E39
1107,1717,2026-03-15 00:34:36.151,3E39
1108,1717,2026-03-15 00:40:01.252,3E3A
1109,1717,2026-03-15 00:40:01.252,3E3A
1110,1717,2026-03-15 00:40:01.252,3E3A
1111,1717,2026-03-15 00:40:01.252,3E3A
1112,1717,2026-03-15 00:45:15.342,3E3C
1113,1717,2026-03-15 00:45:15.342,3E3C
1114,1717,2026-03-15 00:45:15.342,3E3C
1115,1717,2026-03-15 00:45:15.342,3E3C
1116,1717,2026-03-15 00:50:36.003,3E3E
1117,1717,2026-03-15 00:50:36.003,3E3E
1118,1717,2026-03-15 00:50:36.003,3E3E
1119,1717,2026-03-15 00:50:36.003,3E3E
1120,1717,2026-03-15 00:55:59.810,3E40
1121,1717,2026-03-15 00:55:59.810,3E40
1122,1717,2026-03-15 00:55:59.810,3E40
1123,1717,2026-03-15 00:55:59.810,3E40
1124,1717,2026-03-15 01:01:19.914,3E41
1125,1717,2026-03-15 01:01:19.914,3E41
1126,1717,2026-03-15 01:01:19.914,3E41
1127,1717,2026-03-15 01:01:19.914,3E41
1128,1717,2026-03-15 01:06:36.105,3E42
